product id;EAN;name;price in CZK;# on stock
2537;8595680532061;Těhotenské tílko Johanka, světle modré M/L;370;3
1466;8595680532108;Těhotenské tílko Johanka, světle růžové L/XL;370;13
402;8595680532177;Těhotenské tílko Johanka, světle zelené S/M;459;20
403;8595680532153;Těhotenské tílko Johanka, světle zelené L/XL;459;17
404;8595680532184;JOHANKA- těhotenské tričko bez rukávů, SV. ZELENÁ XXL/XXXL;518;4
2539;8595680532160;Těhotenské tílko Johanka, světle zelené M/L;459;17
161;8595680532252;Těhotenské tílko Johanka, tmavě zelené L/XL;370;3
2546;8595680532269;Těhotenské tílko Johanka, tmavě zelené M/L;370;12
166;8595680532320;Těhotenské tílko Johanka, tyrkysové S/M;459;8
167;8595680532306;Těhotenské tílko Johanka, tyrkysové L/XL;459;7
2548;8595680532313;Těhotenské tílko Johanka, tyrkysové M/L;459;11
406;8595680532351;Těhotenské tílko Johanka, žlutooranžové L/XL;370;2
407;8595680532382;Těhotenské tílko Johanka, žlutooranžové XXL/XXXL;450;2
1255;8595680532702;Dětské tričko, krátký rukáv, černé, velikost 128;100;1
1258;8595680532856;Dětské tričko, krátký rukáv, čokoládově hnědé, velikost 74;100;9
1259;8595680532863;Dětské tričko, krátký rukáv, čokoládově hnědé, velikost 80;100;6
1260;8595680532870;Dětské tričko, krátký rukáv, čokoládově hnědé, velikost 86;100;4
530;8595680532986;Dětské tričko, krátký rukáv, červené, velikost 74;100;2
531;8595680532993;Dětské tričko, krátký rukáv, červené, velikost 80;100;4
1222;8595680533143;Dětské tričko, krátký rukáv, levandulové (světle fialové), velikost 74;100;7
1223;8595680533150;Dětské tričko, krátký rukáv, levandulové (světle fialové), velikost 80;100;6
1224;8595680533167;Dětské tričko, krátký rukáv, levandulové (světle fialové), velikost 86;100;2
1232;8595680533129;Dětské tričko, krátký rukáv, levandulové (světle fialové), velikost 134;100;4
1198;8595680533273;Dětské tričko, krátký rukáv, lososově růžové, velikost 74;100;2
1199;8595680533280;Dětské tričko, krátký rukáv, lososově růžové, velikost 80;100;4
1201;8595680533303;Dětské tričko, krátký rukáv, lososově růžové, velikost 92;100;2
1209;8595680533266;Dětské tričko, krátký rukáv, lososově růžové, velikost 140;100;1
2781;8595680533396;dětské tričko s KR, bílé, HAD 74;100;2
2782;8595680533402;dětské tričko s KR, bílé, HAD 80;100;2
2791;8595680533389;dětské tričko s KR, bílé, HAD 134;100;1
2792;8595680543982;dětské tričko s KR, bílé, HAD 140;100;1
2877;8595680533518;dětské tričko s KR, bordo, ČARODĚJKA 74;100;2
2878;8595680533525;dětské tričko s KR, bordo, ČARODĚJKA 80;100;3
2913;8595680533600;dětské tričko s KR, černé, NETOPÝR 74;100;2
2914;8595680533617;dětské tričko s KR, černé, NETOPÝR 80;100;1
2889;8595680533686;dětské tričko s KR, čokoládově hnědé, MYŠKA 74;100;2
2890;8595680533693;dětské tričko s KR, čokoládově hnědé, MYŠKA 80;100;1
2805;8595680533792;dětské tričko s KR, červené, MIMOZEMŠŤAN 74;100;2
2806;8595680533808;dětské tričko s KR, červené, MIMOZEMŠŤAN 80;100;1
2793;8595680533877;dětské tričko s KR, caffe latte, DINOSAURUS 74;100;2
2794;8595680533884;dětské tričko s KR, caffe latte, DINOSAURUS 80;100;1
2817;8595680533983;dětské tričko s KR, levandulové, HOLČIČKA 74;100;2
2818;8595680533990;dětské tričko s KR, levandulové, HOLČIČKA 80;100;1
2820;8595680534010;dětské tričko s KR, levandulové, HOLČIČKA 92;100;1
2821;8595680534027;dětské tričko s KR, levandulové, HOLČIČKA 98;100;1
2829;8595680534096;dětské tričko s KR losos. růžové, MIMI HOLČIČKA 74;100;2
2769;8595680534195;dětské tričko s KR, sv. modré, ROBOT 74;100;2
2770;8595680534201;dětské tričko s KR, sv. modré, ROBOT 80;100;1
2771;8595680534218;dětské tričko s KR, sv. modré, ROBOT 86;100;1
